candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_shared,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,coverage_gap_genuine_minus_placebo,ic_genuine,ic_placebo
lowbeta,20,2019-03-20,9,2,True,True,,2019-01-22,130,130,130,0,-0.3416433380218219,-0.34631908123830724
lowbeta,20,2019-03-27,10,2,True,True,,2019-01-29,130,130,130,0,-0.4303677504813666,-0.4477269934042524
lowbeta,20,2019-04-03,11,2,True,True,,2019-02-05,130,130,130,0,-0.04809843094948722,-0.06979475344467356
lowbeta,20,2019-04-10,12,3,True,True,,2019-02-12,130,130,130,0,0.1323710551830559,0.1246418768520668
lowbeta,20,2019-04-17,13,3,True,True,,2019-02-20,130,130,130,0,0.2843982575209275,0.2953338158379876
lowbeta,20,2019-04-25,14,3,True,True,,2019-02-27,130,130,130,0,0.5437381365306094,0.5524723811604692
lowbeta,20,2019-05-02,15,3,True,True,,2019-03-06,130,130,130,0,0.4568381378961887,0.46802496278796646
lowbeta,20,2019-05-09,16,4,True,True,,2019-03-13,130,130,130,0,0.32594463941880947,0.3319914241625585
lowbeta,20,2019-05-16,17,4,True,True,,2019-03-20,130,130,130,0,0.38274180993868545,0.3881440412951153
lowbeta,20,2019-05-23,18,4,True,True,,2019-03-27,130,131,130,1,-0.31926422592142456,-0.3124035559682639
lowbeta,20,2019-05-31,19,4,True,True,,2019-04-03,130,131,130,1,-0.42841224105204223,-0.4113479632386076
lowbeta,20,2019-06-07,20,5,True,True,,2019-04-10,130,131,130,1,-0.2735719455407011,-0.25820644826503164
lowbeta,20,2019-06-14,21,5,True,True,,2019-04-17,130,131,130,1,-0.6103784019992079,-0.605959387674282
lowbeta,20,2019-06-21,22,5,True,True,,2019-04-25,130,131,130,1,-0.43429515629054066,-0.43568804708517117
lowbeta,20,2019-06-28,23,5,True,True,,2019-05-02,130,131,130,1,-0.37167515601742473,-0.3665132666020292
lowbeta,20,2019-07-08,24,6,True,True,,2019-05-09,130,131,130,1,0.18866023023665487,0.1855248603695257
lowbeta,20,2019-07-15,25,6,True,True,,2019-05-16,130,131,130,1,0.3655792104221005,0.35969083286676046
lowbeta,20,2019-07-22,26,6,True,True,,2019-05-23,131,131,131,0,0.43438317407783056,0.43289382373351837
lowbeta,20,2019-07-29,27,6,True,True,,2019-05-31,131,131,131,0,0.48123098275770027,0.4783163401484013
lowbeta,20,2019-08-05,28,7,True,True,,2019-06-07,131,131,131,0,0.19680243420701435,0.20515667538568302
lowbeta,20,2019-08-12,29,7,True,True,,2019-06-14,131,131,131,0,-0.135376074307372,-0.11765867720066193
lowbeta,20,2019-08-19,30,7,True,True,,2019-06-21,131,131,131,0,-0.16481076175732665,-0.158703891528319
lowbeta,20,2019-08-26,31,7,True,True,,2019-06-28,131,131,131,0,-0.03105215395291731,-0.016249399455506325
lowbeta,20,2019-09-03,32,8,True,True,,2019-07-08,131,131,131,0,0.005455613089200876,0.015491378850157476
lowbeta,20,2019-09-10,33,8,True,True,,2019-07-15,131,131,131,0,0.4141194683179416,0.3981796829125074
lowbeta,20,2019-09-17,34,8,True,True,,2019-07-22,131,131,131,0,0.0897293546148508,0.0980141995409171
lowbeta,20,2019-09-24,35,8,True,True,,2019-07-29,131,131,131,0,0.008674531575294934,0.031521913201302515
lowbeta,20,2019-10-01,36,9,True,True,,2019-08-05,131,131,131,0,-0.34463780494314844,-0.3281588640367266
lowbeta,20,2019-10-08,37,9,True,True,,2019-08-12,131,131,131,0,-0.4125927507606897,-0.39224897240164414
lowbeta,20,2019-10-15,38,9,True,True,,2019-08-19,131,131,131,0,-0.26786419687183044,-0.2609245716115945
lowbeta,20,2019-10-22,39,9,True,True,,2019-08-26,131,131,131,0,-0.4887578070784178,-0.49881492553248286
lowbeta,20,2019-10-29,40,10,True,True,,2019-09-03,131,131,131,0,-0.32294346874499547,-0.3283136710617626
lowbeta,20,2019-11-05,41,10,True,True,,2019-09-10,131,131,131,0,0.08898201035605614,0.07272193455399563
lowbeta,20,2019-11-12,42,10,True,True,,2019-09-17,131,131,131,0,0.09106923610740404,0.08087866332141141
lowbeta,20,2019-11-19,43,10,True,True,,2019-09-24,131,131,131,0,-0.1376501361234186,-0.14314845459883627
lowbeta,20,2019-11-26,44,11,True,True,,2019-10-01,131,131,131,0,-0.23294186729301236,-0.23894731222975496
lowbeta,20,2019-12-04,45,11,True,True,,2019-10-08,131,131,131,0,-0.42854855068595527,-0.4120055517002082
lowbeta,20,2019-12-11,46,11,True,True,,2019-10-15,131,131,131,0,-0.45836224843858425,-0.47049591629744303
lowbeta,20,2019-12-18,47,11,True,True,,2019-10-22,131,131,131,0,-0.22178508514386377,-0.2549458175412374
lowbeta,20,2019-12-26,48,12,True,True,,2019-10-29,131,131,131,0,0.18629690919767253,0.09595900282923184
lowbeta,20,2020-01-03,49,12,True,True,,2019-11-05,131,131,131,0,0.16706347088026477,0.05943522126728233
lowbeta,20,2020-01-10,50,12,True,True,,2019-11-12,131,131,131,0,0.004024982650936849,-0.08818662253776757
lowbeta,20,2020-01-17,51,12,True,True,,2019-11-19,131,131,131,0,0.059141621737041586,-0.06701542732077083
lowbeta,20,2020-01-27,52,13,True,True,,2019-11-26,131,131,131,0,0.20507126461324934,0.1378796775743341
lowbeta,20,2020-02-03,53,13,True,True,,2019-12-04,131,131,131,0,0.1164629263865905,0.05228740724923932
lowbeta,20,2020-02-10,54,13,True,True,,2019-12-11,131,132,131,1,0.31052687770245024,0.26035338707094435
lowbeta,20,2020-02-18,55,13,True,True,,2019-12-18,131,132,131,1,0.24453104147760635,0.2118080392889553
lowbeta,20,2020-02-25,56,14,True,True,,2019-12-26,131,132,131,1,-0.15712913041157317,-0.2416484279079699
lowbeta,20,2020-03-03,57,14,True,True,,2020-01-03,131,132,131,1,0.018795708108685208,-0.029477392836171463
lowbeta,20,2020-03-10,58,14,True,True,,2020-01-10,131,132,131,1,-0.10381145571985269,-0.1583302193989217
lowbeta,20,2020-03-17,59,14,True,True,,2020-01-17,131,132,131,1,-0.1284738162600758,-0.16856883574440826
lowbeta,20,2020-03-24,60,15,True,True,,2020-01-27,131,132,131,1,0.2474029787006886,0.3122938130571718
lowbeta,20,2020-03-31,61,15,True,True,,2020-02-03,131,133,131,2,-0.36915603480488973,-0.3181978327016495
lowbeta,20,2020-04-07,62,15,True,True,,2020-02-10,132,133,132,1,0.07792729568543147,-0.22503169791237285
lowbeta,20,2020-04-15,63,15,True,True,,2020-02-18,132,133,132,1,0.04595805961816407,-0.2515901133819976
lowbeta,20,2020-04-22,64,16,True,True,,2020-02-25,132,133,132,1,-0.297104663115109,-0.4529018590890828
lowbeta,20,2020-04-29,65,16,True,True,,2020-03-03,132,133,132,1,0.022431164656958144,-0.1369401992142048
lowbeta,20,2020-05-06,66,16,True,True,,2020-03-10,132,133,132,1,-0.5148732344393251,-0.42289450204275436
lowbeta,20,2020-05-13,67,16,True,True,,2020-03-17,132,133,132,1,-0.4632747726359618,-0.3782982786598696
lowbeta,20,2020-05-20,68,17,True,True,,2020-03-24,132,133,132,1,-0.38514920194309504,-0.375204144991208
lowbeta,20,2020-05-28,69,17,True,True,,2020-03-31,133,133,133,0,-0.16279164668795462,-0.24364166862203
lowbeta,20,2020-06-04,70,17,True,True,,2020-04-07,133,133,133,0,0.27904734699707207,0.2046704277654788
lowbeta,20,2020-06-11,71,17,True,True,,2020-04-15,133,133,133,0,0.18196100835535242,0.09146509421450505
lowbeta,20,2020-06-18,72,18,True,True,,2020-04-22,133,133,133,0,0.32667999714346924,0.27796594607278025
lowbeta,20,2020-06-25,73,18,True,True,,2020-04-29,133,133,133,0,0.2298078983075055,0.22448760979790044
lowbeta,20,2020-07-02,74,18,True,True,,2020-05-06,133,134,133,1,0.1623631670764428,0.11597004723477623
lowbeta,20,2020-07-10,75,18,True,True,,2020-05-13,133,135,133,2,-0.03517613572601789,-0.013099233837647037
lowbeta,20,2020-07-17,76,19,True,True,,2020-05-20,133,135,133,2,-0.1831495291825221,-0.1727486967078483
lowbeta,20,2020-07-24,77,19,True,True,,2020-05-28,133,135,133,2,0.08047765274788055,0.07153059038369329
lowbeta,20,2020-07-31,78,19,True,True,,2020-06-04,133,135,133,2,-0.06984727762418257,-0.06059925934238581
lowbeta,20,2020-08-07,79,19,True,True,,2020-06-11,133,135,133,2,-0.008008487977066138,-0.010365125840381142
lowbeta,20,2020-08-14,80,20,True,True,,2020-06-18,133,135,133,2,0.19238734556880668,0.18745983003642075
lowbeta,20,2020-08-21,81,20,True,True,,2020-06-25,133,135,133,2,0.11585782638414217,0.11875516470960304
lowbeta,20,2020-08-28,82,20,True,True,,2020-07-02,134,135,134,1,0.17173530842030452,0.16401950149004352
lowbeta,20,2020-09-04,83,20,True,True,,2020-07-10,135,135,135,0,0.11636425714564436,0.12451955906740808
lowbeta,20,2020-09-14,84,21,True,True,,2020-07-17,135,135,135,0,0.04343966442298314,0.05870646766169155
lowbeta,20,2020-09-21,85,21,True,True,,2020-07-24,135,135,135,0,-0.006955418983513803,-0.00420446785679446
lowbeta,20,2020-09-28,86,21,True,True,,2020-07-31,135,135,135,0,0.05212174422007609,0.051390108282118825
lowbeta,20,2020-10-05,87,21,True,True,,2020-08-07,135,135,135,0,-0.04138132865086334,-0.058911325724319584
lowbeta,20,2020-10-12,88,22,True,True,,2020-08-14,135,135,135,0,-0.4618037264657107,-0.48014827821675937
lowbeta,20,2020-10-19,89,22,True,True,,2020-08-21,135,135,135,0,-0.5079894644424935,-0.5199980489708322
lowbeta,20,2020-10-26,90,22,True,True,,2020-08-28,135,135,135,0,-0.5967856794459078,-0.6081943225051216
lowbeta,20,2020-11-02,91,22,True,True,,2020-09-04,135,135,135,0,-0.601697395376061,-0.599024485416057
lowbeta,20,2020-11-09,92,23,True,True,,2020-09-14,135,135,135,0,-0.35134621012584144,-0.35473612330504345
lowbeta,20,2020-11-16,93,23,True,True,,2020-09-21,135,135,135,0,-0.32012974343966444,-0.3291288654765389
lowbeta,20,2020-11-23,94,23,True,True,,2020-09-28,135,135,135,0,-0.07041752024192763,-0.0736318407960199
lowbeta,20,2020-12-01,95,23,True,True,,2020-10-05,135,135,135,0,-0.1673397717295874,-0.16114037654862942
lowbeta,20,2020-12-08,96,24,True,True,,2020-10-12,135,135,135,0,-0.2546971027216857,-0.25624817091015517
lowbeta,20,2020-12-15,97,24,True,True,,2020-10-19,135,135,135,0,-0.35394595649204963,-0.3502536337918253
lowbeta,20,2020-12-22,98,24,True,True,,2020-10-26,135,135,135,0,-0.393254316652034,-0.39150814554677593
lowbeta,20,2020-12-30,99,24,True,True,,2020-11-02,135,135,135,0,-0.08792800702370503,-0.08957662667056873
lowbeta,20,2021-01-07,100,25,True,True,,2020-11-09,135,135,135,0,0.06341820310213638,0.05647741683738172
lowbeta,20,2021-01-14,101,25,True,True,,2020-11-16,135,135,135,0,0.012091503267973858,-0.0011754950736513512
lowbeta,20,2021-01-22,102,25,True,True,,2020-11-23,135,135,135,0,-0.4754901960784314,-0.46953467954345923
lowbeta,20,2021-01-29,103,25,True,True,,2020-12-01,135,135,135,0,-0.6446297922153936,-0.6387815822846552
lowbeta,20,2021-02-05,104,26,True,True,,2020-12-08,135,135,135,0,-0.4547653887425617,-0.45611159886840313
lowbeta,20,2021-02-12,105,26,True,True,,2020-12-15,135,135,135,0,-0.38582089552238813,-0.38689883913764517
lowbeta,20,2021-02-22,106,26,True,True,,2020-12-22,135,135,135,0,-0.20415081455467762,-0.21070627255877478
lowbeta,20,2021-03-01,107,26,True,True,,2020-12-30,135,135,135,0,0.1140327772900205,0.09972685591649597
lowbeta,20,2021-03-08,108,27,True,True,,2021-01-07,135,135,135,0,0.04509803921568628,0.06775924300068287
lowbeta,20,2021-03-15,109,27,True,True,,2021-01-14,135,135,135,0,0.13968393327480247,0.18486489123012392
lowbeta,20,2021-03-22,110,27,True,True,,2021-01-22,135,135,135,0,0.24380548239196176,0.22616817871427178
lowbeta,20,2021-03-29,111,27,True,True,,2021-01-29,135,135,135,0,-0.19089357135889182,-0.06743244561506195
lowbeta,20,2021-04-06,112,28,True,True,,2021-02-05,135,135,135,0,0.19639059603941084,0.042610477026631545
lowbeta,20,2021-04-13,113,28,True,True,,2021-02-12,135,135,135,0,0.19659057652911913,-0.05342893376255975
lowbeta,20,2021-04-20,114,28,True,True,,2021-02-22,135,135,135,0,0.09204955614086431,-0.12112476831528632
lowbeta,20,2021-04-27,115,28,True,True,,2021-03-01,135,135,135,0,0.19717100770656523,0.008950346307677302
lowbeta,20,2021-05-04,116,29,True,True,,2021-03-08,135,135,135,0,-0.32800702370500445,-0.3113013364549801
lowbeta,20,2021-05-11,117,29,True,True,,2021-03-15,135,135,135,0,-0.3144327382694372,-0.14892693395766268
lowbeta,20,2021-05-18,118,29,True,True,,2021-03-22,135,135,135,0,-0.39787337820700425,-0.11542776314505902
lowbeta,20,2021-05-25,119,29,True,True,,2021-03-29,135,135,135,0,-0.23941078919129846,-0.0458784508828407
lowbeta,20,2021-06-02,120,30,True,True,,2021-04-06,135,135,135,0,-0.1448395278509414,0.08393327480245831
lowbeta,20,2021-06-09,121,30,True,True,,2021-04-13,135,135,135,0,-0.06423763535264852,0.19282996780801875
lowbeta,20,2021-06-16,122,30,True,True,,2021-04-20,135,135,135,0,-0.037586576919324946,0.19081065261925667
lowbeta,20,2021-06-23,123,30,True,True,,2021-04-27,135,135,135,0,0.051234025948687936,0.2575748707443177
lowbeta,20,2021-06-30,124,31,True,True,,2021-05-04,135,135,135,0,0.10062920690664327,0.270993073846454
lowbeta,20,2021-07-08,125,31,True,True,,2021-05-11,135,136,135,1,-0.15985269729782461,-0.06160374597600235
lowbeta,20,2021-07-15,126,31,True,True,,2021-05-18,135,136,135,1,-0.05435567261730564,-0.028636230611647648
lowbeta,20,2021-07-22,127,31,True,True,,2021-05-25,135,137,135,2,0.19148375768217737,0.23934250317042247
lowbeta,20,2021-07-29,128,32,True,True,,2021-06-02,135,137,135,2,0.03858647936786656,0.10927714369329823
lowbeta,20,2021-08-05,129,32,True,True,,2021-06-09,135,137,135,2,0.1322895327285143,0.15352648522095408
lowbeta,20,2021-08-12,130,32,True,True,,2021-06-16,135,137,135,2,-0.19546873475758464,-0.24711247683152868
lowbeta,20,2021-08-19,131,32,True,True,,2021-06-23,135,137,135,2,-0.4955126329138621,-0.518066530094625
lowbeta,20,2021-08-26,132,33,True,True,,2021-06-30,135,137,135,2,-0.43185055116574,-0.4490537508535753
lowbeta,20,2021-09-02,133,33,True,True,,2021-07-08,136,137,136,1,-0.21364915796002096,-0.1808167549258146
lowbeta,20,2021-09-10,134,33,True,True,,2021-07-15,136,137,136,1,-0.03666332713133915,0.06000190830590142
lowbeta,20,2021-09-17,135,33,True,True,,2021-07-22,137,137,137,0,-0.019480277036234995,0.04438833610245113
lowbeta,20,2021-09-24,136,34,True,True,,2021-07-29,137,137,137,0,0.09308436164056227,0.12752720891593702
lowbeta,20,2021-10-01,137,34,True,True,,2021-08-05,137,137,137,0,-0.04653984729404297,-0.0885853230533724
lowbeta,20,2021-10-08,138,34,True,True,,2021-08-12,137,137,137,0,-0.34670132730972425,-0.3958920604103272
lowbeta,20,2021-10-15,139,34,True,True,,2021-08-19,137,137,137,0,-0.38695465491813985,-0.426069221722329
lowbeta,20,2021-10-22,140,35,True,True,,2021-08-26,137,138,137,1,-0.3404801463587656,-0.3950286557022047
lowbeta,20,2021-10-29,141,35,True,True,,2021-09-02,137,139,137,2,-0.25960946104878,-0.3116284279500438
lowbeta,20,2021-11-05,142,35,True,True,,2021-09-10,137,139,137,2,0.11377807232064516,0.10765489947168964
lowbeta,20,2021-11-12,143,35,True,True,,2021-09-17,137,139,137,2,0.21816603505889817,0.17886478615565551
lowbeta,20,2021-11-19,144,36,True,True,,2021-09-24,137,139,137,2,0.3752823566748184,0.3145220004853734
lowbeta,20,2021-11-29,145,36,True,True,,2021-10-01,137,139,137,2,0.1156215580487987,0.051743610805159886
lowbeta,20,2021-12-06,146,36,True,True,,2021-10-08,137,139,137,2,-0.03547426587264547,-0.15860044430339573
lowbeta,20,2021-12-13,147,36,True,True,,2021-10-15,137,139,137,2,0.09776541527432933,-0.08992476711408143
lowbeta,20,2021-12-20,148,37,True,True,,2021-10-22,138,139,138,1,0.255616008621221,0.033080739470625974
lowbeta,20,2021-12-28,149,37,True,True,,2021-10-29,139,140,139,1,0.4892488493677108,0.3022387059296661
lowbeta,20,2022-01-04,150,37,True,True,,2021-11-05,139,140,139,1,0.452938022253005,0.28093748603601587
lowbeta,20,2022-01-11,151,37,True,True,,2021-11-12,139,140,139,1,0.1528933375039099,0.13999285044014476
lowbeta,20,2022-01-19,152,38,True,True,,2021-11-19,139,140,139,1,-0.13438491442870545,-0.1304303141337861
lowbeta,20,2022-01-26,153,38,True,True,,2021-11-29,139,140,139,1,-0.12973770052281156,-0.09406586532016621
lowbeta,20,2022-02-02,154,38,True,True,,2021-12-06,139,142,139,3,0.3656508333705706,0.2998882881272621
lowbeta,20,2022-02-09,155,38,True,True,,2021-12-13,139,142,139,3,0.5768935162429062,0.5047812681531793
lowbeta,20,2022-02-16,156,39,True,True,,2021-12-20,139,143,139,4,0.5607712587693819,0.49146521292282935
lowbeta,20,2022-02-24,157,39,True,True,,2021-12-28,140,143,140,3,0.17018652555159522,0.1394196496905819
lowbeta,20,2022-03-03,158,39,True,True,,2022-01-04,140,143,140,3,-0.1042181452406464,-0.038813933655507206
lowbeta,20,2022-03-10,159,39,True,True,,2022-01-11,140,143,140,3,0.06695676893135949,0.15561435350200084
lowbeta,20,2022-03-17,160,40,True,True,,2022-01-19,140,143,140,3,0.5222715444665545,0.4636198639872297
lowbeta,20,2022-03-24,161,40,True,True,,2022-01-26,140,143,140,3,0.7639106951520852,0.6870612932146686
lowbeta,20,2022-03-31,162,40,True,True,,2022-02-02,142,143,142,1,0.7508209501017413,0.6800652149768123
lowbeta,20,2022-04-07,163,40,True,True,,2022-02-09,142,143,142,1,0.5127276080227833,0.4450817387586941
lowbeta,20,2022-04-14,164,41,True,True,,2022-02-16,143,143,143,0,0.29675547457237594,0.23055993302472175
lowbeta,20,2022-04-22,165,41,True,True,,2022-02-24,143,143,143,0,0.24616287468400144,0.20511178961883186
lowbeta,20,2022-04-29,166,41,True,True,,2022-03-03,143,143,143,0,0.12989592567057354,0.07806395482451821
lowbeta,20,2022-05-06,167,41,True,True,,2022-03-10,143,143,143,0,-0.07522407170294494,-0.06729127679831905
lowbeta,20,2022-05-13,168,42,True,True,,2022-03-17,143,143,143,0,0.4771865458485176,0.493294264421025
lowbeta,20,2022-05-20,169,42,True,True,,2022-03-24,143,143,143,0,0.13915427295708985,0.17221921271217044
lowbeta,20,2022-05-27,170,42,True,True,,2022-03-31,143,143,143,0,0.2669202862864834,0.29331232148133557
lowbeta,20,2022-06-06,171,42,True,True,,2022-04-07,143,143,143,0,0.1802874355691257,0.21035654486358712
lowbeta,20,2022-06-13,172,43,True,True,,2022-04-14,143,143,143,0,-0.13505039561377588,-0.11264732919662497
lowbeta,20,2022-06-21,173,43,True,True,,2022-04-22,143,143,143,0,-0.6348410978692669,-0.632124331067993
lowbeta,20,2022-06-28,174,43,True,True,,2022-04-29,143,143,143,0,-0.5239132932794904,-0.533672313601891
lowbeta,20,2022-07-06,175,43,True,True,,2022-05-06,143,143,143,0,-0.6086788798056403,-0.6152040447815095
lowbeta,20,2022-07-13,176,44,True,True,,2022-05-13,143,143,143,0,-0.7121827702813619,-0.7038601070291212
lowbeta,20,2022-07-20,177,44,True,True,,2022-05-20,143,143,143,0,-0.15481877277651926,-0.14928674611773202
lowbeta,20,2022-07-27,178,44,True,True,,2022-05-27,143,143,143,0,-0.10656127909649037,-0.10367625332414064
lowbeta,20,2022-08-03,179,44,True,True,,2022-06-06,143,143,143,0,0.38834580912045696,0.38784923996191606
lowbeta,20,2022-08-10,180,45,True,True,,2022-06-13,143,143,143,0,0.5431317508782297,0.5292113989297088
lowbeta,20,2022-08-17,181,45,True,True,,2022-06-21,143,143,143,0,0.39402147148626016,0.391025641025641
lowbeta,20,2022-08-24,182,45,True,True,,2022-06-28,143,143,143,0,0.5255425325847861,0.5316942447224137
lowbeta,20,2022-08-31,183,45,True,True,,2022-07-06,143,143,143,0,0.2995830460619193,0.2957664401326373
lowbeta,20,2022-09-08,184,46,True,True,,2022-07-13,143,143,143,0,0.026720345382317212,0.011749400833907875
lowbeta,20,2022-09-15,185,46,True,True,,2022-07-20,143,143,143,0,0.49791112643225316,0.48569388358120746
lowbeta,20,2022-09-22,186,46,True,True,,2022-07-27,143,143,143,0,0.15640286943103843,0.1352268623395384
lowbeta,20,2022-09-29,187,46,True,True,,2022-08-03,143,143,143,0,0.19931301093272924,0.19476591483633737
lowbeta,20,2022-10-06,188,47,True,True,,2022-08-10,143,143,143,0,0.5400456351160576,0.5471125119012443
lowbeta,20,2022-10-13,189,47,True,True,,2022-08-17,143,143,143,0,0.11524097967759939,0.13424603565448634
